timestamp,open,high,low,close,volume
2025-01-02 14:35:00-05:00,5914.81,5914.81,5911.73,5912.0,723
2025-01-02 14:40:00-05:00,5911.98,5920.67,5907.78,5913.03,681
2025-01-02 14:45:00-05:00,5914.26,5918.79,5910.9,5916.74,792
2025-01-02 14:50:00-05:00,5916.16,5925.97,5916.16,5921.25,627
2025-01-02 14:55:00-05:00,5919.56,5926.44,5919.56,5926.27,1018
2025-01-02 15:00:00-05:00,5928.78,5928.78,5921.16,5924.06,871
2025-01-02 15:05:00-05:00,5923.3,5924.84,5920.93,5921.13,876
2025-01-02 15:10:00-05:00,5920.41,5927.14,5920.41,5926.57,634
2025-01-02 15:15:00-05:00,5926.49,5927.56,5920.75,5925.36,605
2025-01-02 15:20:00-05:00,5925.44,5925.44,5915.86,5917.28,517
2025-01-02 15:25:00-05:00,5916.79,5916.79,5905.33,5910.11,849
2025-01-02 15:30:00-05:00,5910.08,5910.08,5900.9,5904.29,596
2025-01-02 15:35:00-05:00,5904.24,5908.65,5904.24,5907.44,502
2025-01-02 15:40:00-05:00,5907.66,5909.08,5906.8,5908.34,978
2025-01-02 15:45:00-05:00,5905.35,5917.66,5905.35,5912.7,563
2025-01-02 15:50:00-05:00,5915.08,5915.08,5906.53,5910.0,792
2025-01-02 15:55:00-05:00,5909.81,5916.57,5908.66,5911.0,816
2025-01-02 16:00:00-05:00,5911.74,5917.34,5911.74,5914.96,757
2025-01-03 09:30:00-05:00,5913.22,5913.41,5909.36,5913.0,680
2025-01-03 09:35:00-05:00,5912.41,5923.45,5912.37,5915.89,770
2025-01-03 09:40:00-05:00,5915.04,5915.18,5909.01,5911.71,739
2025-01-03 09:45:00-05:00,5913.56,5913.56,5908.59,5909.41,506
2025-01-03 09:50:00-05:00,5908.67,5912.68,5906.18,5907.0,845
2025-01-03 09:55:00-05:00,5907.95,5907.95,5897.91,5899.44,545
2025-01-03 10:00:00-05:00,5898.62,5904.72,5898.62,5902.52,709
2025-01-03 10:05:00-05:00,5901.95,5901.95,5896.89,5899.55,608
2025-01-03 10:10:00-05:00,5899.24,5899.64,5895.37,5899.63,562
2025-01-03 10:15:00-05:00,5901.26,5903.56,5899.91,5902.67,782
2025-01-03 10:20:00-05:00,5900.28,5907.7,5900.28,5905.49,662
2025-01-03 10:25:00-05:00,5903.83,5909.98,5903.83,5909.7,939
2025-01-03 10:30:00-05:00,5907.23,5914.12,5907.23,5909.07,518
2025-01-03 10:35:00-05:00,5907.7,5907.7,5901.96,5906.4,750
2025-01-03 10:40:00-05:00,5905.37,5907.32,5902.84,5905.89,578
2025-01-03 10:45:00-05:00,5903.86,5903.86,5894.07,5895.24,899
2025-01-03 10:50:00-05:00,5894.32,5894.32,5885.04,5886.12,753
2025-01-03 10:55:00-05:00,5883.59,5883.59,5875.76,5877.8,840
2025-01-03 11:00:00-05:00,5876.52,5876.52,5866.36,5871.53,535
2025-01-03 11:05:00-05:00,5873.04,5876.32,5871.29,5874.04,972
2025-01-03 11:10:00-05:00,5874.55,5874.55,5867.29,5868.35,523
2025-01-03 11:15:00-05:00,5868.59,5870.69,5865.64,5865.98,508
2025-01-03 11:20:00-05:00,5864.72,5877.36,5864.72,5874.14,660
2025-01-03 11:25:00-05:00,5872.21,5873.59,5870.86,5871.9,1168
2025-01-03 11:30:00-05:00,5870.47,5880.4,5870.47,5876.54,551
2025-01-03 11:35:00-05:00,5876.48,5876.48,5869.13,5870.67,512
2025-01-03 11:40:00-05:00,5871.76,5871.76,5868.14,5869.38,871
2025-01-03 11:45:00-05:00,5870.51,5870.51,5854.79,5863.42,741
2025-01-03 11:50:00-05:00,5864.21,5864.21,5861.17,5861.29,783
2025-01-03 11:55:00-05:00,5860.36,5867.0,5860.36,5866.56,810
2025-01-03 12:00:00-05:00,5866.59,5866.59,5853.17,5855.73,565
2025-01-03 12:05:00-05:00,5855.33,5860.13,5855.06,5858.45,726
2025-01-03 12:10:00-05:00,5858.2,5864.87,5858.2,5859.94,549
2025-01-03 12:15:00-05:00,5862.49,5862.49,5855.66,5856.22,550
2025-01-03 12:20:00-05:00,5854.01,5854.01,5845.98,5847.16,884
2025-01-03 12:25:00-05:00,5846.87,5851.52,5841.62,5847.62,585
2025-01-03 12:30:00-05:00,5849.13,5849.13,5840.76,5844.3,551
2025-01-03 12:35:00-05:00,5842.47,5847.22,5842.47,5845.76,725
2025-01-03 12:40:00-05:00,5844.95,5853.32,5839.3,5845.9,773
2025-01-03 12:45:00-05:00,5845.23,5861.37,5845.23,5855.92,695
2025-01-03 12:50:00-05:00,5855.64,5855.64,5853.17,5854.42,854
2025-01-03 12:55:00-05:00,5852.43,5852.43,5842.56,5848.02,652
2025-01-03 13:00:00-05:00,5848.76,5850.68,5846.73,5849.14,541
2025-01-03 13:05:00-05:00,5849.97,5850.96,5848.77,5850.51,809
2025-01-03 13:10:00-05:00,5851.15,5866.32,5851.15,5859.03,522
2025-01-03 13:15:00-05:00,5857.94,5865.01,5857.94,5864.27,508
2025-01-03 13:20:00-05:00,5864.37,5872.48,5863.34,5866.51,930
2025-01-03 13:25:00-05:00,5865.37,5877.12,5865.37,5875.7,905
2025-01-03 13:30:00-05:00,5875.28,5875.28,5864.86,5868.23,502
2025-01-03 13:35:00-05:00,5870.93,5870.93,5862.94,5864.21,613
2025-01-03 13:40:00-05:00,5864.33,5864.33,5855.18,5858.4,865
2025-01-03 13:45:00-05:00,5856.91,5857.78,5855.28,5855.96,700
2025-01-03 13:50:00-05:00,5856.19,5856.19,5846.47,5847.34,578
2025-01-03 13:55:00-05:00,5845.65,5853.32,5845.65,5851.32,580
2025-01-03 14:00:00-05:00,5849.82,5850.28,5848.19,5849.92,582
2025-01-03 14:05:00-05:00,5848.62,5848.62,5838.91,5840.73,505
2025-01-03 14:10:00-05:00,5840.17,5840.17,5832.45,5834.38,666
2025-01-03 14:15:00-05:00,5835.55,5838.16,5834.96,5836.34,532
2025-01-03 14:20:00-05:00,5837.06,5843.23,5837.06,5841.58,566
2025-01-03 14:25:00-05:00,5842.23,5855.97,5842.23,5854.07,593
2025-01-03 14:30:00-05:00,5852.69,5876.55,5852.69,5872.35,725
2025-01-03 14:35:00-05:00,5871.67,5878.24,5871.67,5874.95,822
2025-01-03 14:40:00-05:00,5875.29,5875.29,5862.26,5868.74,742
2025-01-03 14:45:00-05:00,5867.95,5867.95,5852.42,5855.36,569
2025-01-03 14:50:00-05:00,5855.02,5863.07,5853.98,5857.04,688
2025-01-03 14:55:00-05:00,5857.59,5857.59,5842.28,5851.95,519
2025-01-03 15:00:00-05:00,5851.51,5851.51,5847.74,5849.35,808
2025-01-03 15:05:00-05:00,5849.63,5849.63,5844.0,5845.52,668
2025-01-03 15:10:00-05:00,5847.51,5847.51,5842.44,5844.64,536
2025-01-03 15:15:00-05:00,5844.42,5851.54,5844.42,5851.31,1148
2025-01-03 15:20:00-05:00,5852.79,5852.79,5850.9,5852.29,864
2025-01-03 15:25:00-05:00,5852.99,5852.99,5849.72,5851.3,677
2025-01-03 15:30:00-05:00,5849.46,5849.46,5842.79,5844.82,562
2025-01-03 15:35:00-05:00,5843.44,5843.44,5833.81,5834.36,540
2025-01-03 15:40:00-05:00,5833.32,5835.82,5830.89,5831.32,750
2025-01-03 15:45:00-05:00,5830.26,5832.6,5827.59,5830.99,934
2025-01-03 15:50:00-05:00,5830.87,5844.88,5830.87,5842.03,718
2025-01-03 15:55:00-05:00,5842.79,5847.12,5842.33,5842.84,511
2025-01-03 16:00:00-05:00,5844.41,5849.58,5844.41,5848.99,1026
2025-01-06 09:30:00-05:00,5849.37,5849.37,5842.31,5845.86,636
2025-01-06 09:35:00-05:00,5845.31,5845.31,5836.04,5838.46,561
2025-01-06 09:40:00-05:00,5835.86,5835.86,5827.42,5832.43,553
2025-01-06 09:45:00-05:00,5832.52,5832.52,5826.93,5827.91,665
2025-01-06 09:50:00-05:00,5827.94,5842.78,5827.94,5841.19,585
2025-01-06 09:55:00-05:00,5841.42,5841.42,5833.63,5836.06,930
2025-01-06 10:00:00-05:00,5838.7,5843.4,5838.46,5841.3,665
2025-01-06 10:05:00-05:00,5842.85,5842.85,5834.77,5835.66,640
2025-01-06 10:10:00-05:00,5836.64,5843.28,5836.64,5841.48,517
2025-01-06 10:15:00-05:00,5840.28,5844.87,5840.28,5843.89,507
2025-01-06 10:20:00-05:00,5843.25,5844.44,5840.8,5842.91,691
2025-01-06 10:25:00-05:00,5842.79,5845.44,5841.84,5842.65,692
2025-01-06 10:30:00-05:00,5841.68,5841.68,5838.5,5838.56,752
2025-01-06 10:35:00-05:00,5839.19,5843.28,5839.19,5841.35,604
2025-01-06 10:40:00-05:00,5841.79,5841.79,5832.62,5838.5,773
2025-01-06 10:45:00-05:00,5837.15,5837.15,5829.61,5830.85,510
2025-01-06 10:50:00-05:00,5832.35,5832.35,5822.71,5822.89,529
2025-01-06 10:55:00-05:00,5823.01,5825.92,5823.01,5823.96,993
2025-01-06 11:00:00-05:00,5821.8,5839.15,5821.8,5833.81,510
2025-01-06 11:05:00-05:00,5833.75,5841.89,5833.29,5834.81,716
2025-01-06 11:10:00-05:00,5835.16,5837.29,5830.7,5834.07,612
2025-01-06 11:15:00-05:00,5835.28,5836.07,5830.77,5835.85,1057
2025-01-06 11:20:00-05:00,5835.43,5847.69,5835.43,5844.01,812
2025-01-06 11:25:00-05:00,5845.05,5847.82,5843.0,5845.38,862
2025-01-06 11:30:00-05:00,5845.62,5845.62,5837.54,5842.82,1200
2025-01-06 11:35:00-05:00,5841.17,5853.04,5841.17,5849.74,689
2025-01-06 11:40:00-05:00,5847.96,5855.71,5847.82,5852.42,540
2025-01-06 11:45:00-05:00,5853.83,5862.5,5853.83,5862.04,743
2025-01-06 11:50:00-05:00,5863.54,5867.01,5862.39,5863.19,639
2025-01-06 11:55:00-05:00,5863.6,5863.6,5854.96,5855.52,526
2025-01-06 12:00:00-05:00,5857.39,5857.39,5845.26,5846.95,661
2025-01-06 12:05:00-05:00,5848.28,5866.09,5848.28,5857.29,599
2025-01-06 12:10:00-05:00,5858.15,5869.52,5858.15,5868.1,662
2025-01-06 12:15:00-05:00,5866.96,5867.2,5865.65,5866.97,671
2025-01-06 12:20:00-05:00,5869.15,5869.15,5861.98,5864.57,603
2025-01-06 12:25:00-05:00,5865.24,5879.11,5865.24,5873.75,534
2025-01-06 12:30:00-05:00,5873.26,5873.26,5865.71,5866.79,981
2025-01-06 12:35:00-05:00,5865.95,5865.95,5852.7,5861.18,863
2025-01-06 12:40:00-05:00,5861.5,5869.44,5861.5,5865.21,786
2025-01-06 12:45:00-05:00,5863.12,5863.4,5861.09,5862.74,720
2025-01-06 12:50:00-05:00,5863.62,5866.22,5859.51,5862.71,603
2025-01-06 12:55:00-05:00,5861.51,5866.27,5861.16,5861.68,554
2025-01-06 13:00:00-05:00,5862.15,5866.34,5862.15,5863.8,766
2025-01-06 13:05:00-05:00,5863.14,5872.94,5863.14,5872.64,688
2025-01-06 13:10:00-05:00,5872.3,5880.86,5872.3,5873.2,767
2025-01-06 13:15:00-05:00,5872.25,5880.34,5872.25,5877.25,652
2025-01-06 13:20:00-05:00,5877.05,5877.05,5862.85,5864.38,552
2025-01-06 13:25:00-05:00,5866.75,5867.87,5860.05,5864.07,774
2025-01-06 13:30:00-05:00,5865.81,5865.81,5858.69,5858.78,729
2025-01-06 13:35:00-05:00,5859.23,5859.23,5850.26,5851.15,594
2025-01-06 13:40:00-05:00,5851.11,5851.11,5844.7,5845.65,817
2025-01-06 13:45:00-05:00,5846.71,5846.74,5843.17,5843.56,1086
2025-01-06 13:50:00-05:00,5844.98,5854.48,5844.98,5849.29,572
2025-01-06 13:55:00-05:00,5848.25,5848.25,5836.2,5841.0,576
2025-01-06 14:00:00-05:00,5840.9,5842.04,5836.57,5841.19,788
2025-01-06 14:05:00-05:00,5838.91,5839.1,5836.34,5838.16,892
2025-01-06 14:10:00-05:00,5839.57,5841.9,5836.09,5836.12,862
2025-01-06 14:15:00-05:00,5838.7,5843.4,5838.7,5842.38,852
2025-01-06 14:20:00-05:00,5842.48,5846.77,5842.48,5845.75,792
2025-01-06 14:25:00-05:00,5843.08,5854.58,5843.08,5854.12,785
2025-01-06 14:30:00-05:00,5854.88,5854.91,5850.13,5853.15,558
2025-01-06 14:35:00-05:00,5852.02,5852.02,5847.92,5848.79,579
2025-01-06 14:40:00-05:00,5847.96,5847.96,5846.68,5847.39,889
2025-01-06 14:45:00-05:00,5848.18,5850.29,5847.89,5848.91,662
2025-01-06 14:50:00-05:00,5849.23,5850.97,5844.14,5850.01,669
2025-01-06 14:55:00-05:00,5849.4,5849.4,5841.14,5843.23,763
2025-01-06 15:00:00-05:00,5842.42,5844.09,5842.42,5843.8,608
2025-01-06 15:05:00-05:00,5843.95,5851.23,5843.89,5845.22,509
2025-01-06 15:10:00-05:00,5844.71,5862.48,5844.71,5860.99,507
2025-01-06 15:15:00-05:00,5859.59,5872.77,5859.59,5872.77,921
2025-01-06 15:20:00-05:00,5872.35,5872.35,5862.55,5867.41,1208
2025-01-06 15:25:00-05:00,5867.84,5868.62,5864.0,5865.61,739
2025-01-06 15:30:00-05:00,5865.38,5865.38,5853.07,5856.43,501
2025-01-06 15:35:00-05:00,5854.66,5858.91,5847.32,5852.73,771
2025-01-06 15:40:00-05:00,5853.97,5855.56,5852.21,5854.71,564
2025-01-06 15:45:00-05:00,5851.27,5862.29,5851.27,5862.26,531
2025-01-06 15:50:00-05:00,5861.71,5861.71,5855.86,5857.69,664
2025-01-06 15:55:00-05:00,5856.92,5856.92,5851.71,5853.6,516
2025-01-06 16:00:00-05:00,5853.78,5853.78,5837.34,5840.16,657
2025-01-07 09:30:00-05:00,5840.86,5842.06,5838.33,5839.15,559
2025-01-07 09:35:00-05:00,5840.55,5840.55,5826.72,5832.51,613
2025-01-07 09:40:00-05:00,5831.62,5831.62,5827.67,5829.21,541
2025-01-07 09:45:00-05:00,5829.94,5830.31,5822.5,5823.74,501
2025-01-07 09:50:00-05:00,5823.99,5825.55,5820.59,5823.16,935
2025-01-07 09:55:00-05:00,5821.03,5821.03,5810.0,5812.22,615
2025-01-07 10:00:00-05:00,5814.58,5814.58,5799.84,5803.1,612
2025-01-07 10:05:00-05:00,5801.31,5819.07,5801.31,5816.34,815
2025-01-07 10:10:00-05:00,5816.86,5816.86,5804.45,5808.33,647
2025-01-07 10:15:00-05:00,5808.81,5808.81,5799.32,5801.52,792
2025-01-07 10:20:00-05:00,5801.86,5817.78,5801.86,5812.93,752
2025-01-07 10:25:00-05:00,5812.31,5833.76,5812.31,5831.03,592
2025-01-07 10:30:00-05:00,5832.06,5832.06,5823.6,5823.72,810
2025-01-07 10:35:00-05:00,5821.78,5823.76,5814.59,5821.43,676
2025-01-07 10:40:00-05:00,5821.35,5823.73,5817.26,5823.56,813
2025-01-07 10:45:00-05:00,5822.85,5837.82,5822.85,5834.34,871
2025-01-07 10:50:00-05:00,5833.49,5833.49,5827.06,5828.18,787
2025-01-07 10:55:00-05:00,5828.71,5828.71,5823.2,5826.65,614
2025-01-07 11:00:00-05:00,5827.99,5831.77,5827.99,5831.5,519
2025-01-07 11:05:00-05:00,5831.07,5834.9,5831.07,5834.21,646
2025-01-07 11:10:00-05:00,5835.19,5835.19,5828.92,5831.86,939
2025-01-07 11:15:00-05:00,5831.93,5835.64,5830.6,5831.03,900
2025-01-07 11:20:00-05:00,5829.92,5829.92,5818.63,5822.46,622
2025-01-07 11:25:00-05:00,5822.14,5822.8,5820.95,5820.97,987
2025-01-07 11:30:00-05:00,5820.6,5820.6,5818.96,5819.32,611
2025-01-07 11:35:00-05:00,5818.45,5823.5,5817.45,5820.76,540
2025-01-07 11:40:00-05:00,5821.29,5821.96,5814.26,5817.3,603
2025-01-07 11:45:00-05:00,5817.6,5824.32,5811.48,5820.24,535
2025-01-07 11:50:00-05:00,5818.26,5832.9,5818.26,5826.55,591
2025-01-07 11:55:00-05:00,5824.49,5827.62,5824.49,5827.52,711
2025-01-07 12:00:00-05:00,5828.05,5833.2,5828.05,5829.71,571
2025-01-07 12:05:00-05:00,5828.69,5831.24,5824.19,5830.04,661
2025-01-07 12:10:00-05:00,5830.42,5832.11,5827.57,5830.04,509
2025-01-07 12:15:00-05:00,5831.02,5831.02,5820.54,5825.54,595
2025-01-07 12:20:00-05:00,5823.96,5828.24,5823.14,5827.52,929
2025-01-07 12:25:00-05:00,5825.76,5827.84,5825.76,5826.91,696
2025-01-07 12:30:00-05:00,5829.0,5842.07,5829.0,5839.98,803
2025-01-07 12:35:00-05:00,5840.42,5851.3,5840.42,5849.81,652
2025-01-07 12:40:00-05:00,5849.29,5854.4,5849.29,5852.23,631
2025-01-07 12:45:00-05:00,5851.06,5851.06,5845.42,5847.45,558
2025-01-07 12:50:00-05:00,5846.82,5846.82,5840.19,5840.5,535
2025-01-07 12:55:00-05:00,5839.01,5849.18,5839.01,5847.95,752
2025-01-07 13:00:00-05:00,5849.05,5853.96,5843.57,5849.59,816
2025-01-07 13:05:00-05:00,5848.62,5854.65,5846.39,5852.6,720
2025-01-07 13:10:00-05:00,5853.96,5853.96,5841.54,5841.68,576
2025-01-07 13:15:00-05:00,5841.18,5851.9,5841.18,5847.48,660
2025-01-07 13:20:00-05:00,5846.18,5853.53,5846.18,5850.33,555
2025-01-07 13:25:00-05:00,5849.79,5849.79,5839.92,5843.38,679
2025-01-07 13:30:00-05:00,5840.1,5840.92,5839.4,5840.43,836
2025-01-07 13:35:00-05:00,5840.28,5842.73,5840.28,5842.08,536
2025-01-07 13:40:00-05:00,5841.87,5844.53,5839.35,5842.41,514
2025-01-07 13:45:00-05:00,5843.44,5843.44,5838.9,5840.58,655
2025-01-07 13:50:00-05:00,5838.22,5840.67,5838.22,5839.94,657
2025-01-07 13:55:00-05:00,5841.39,5841.39,5833.42,5838.36,1124
2025-01-07 14:00:00-05:00,5839.39,5841.07,5837.11,5839.31,770
2025-01-07 14:05:00-05:00,5840.88,5850.44,5840.88,5848.51,515
2025-01-07 14:10:00-05:00,5848.45,5848.45,5830.23,5832.48,515
2025-01-07 14:15:00-05:00,5833.74,5834.32,5826.44,5831.0,920
2025-01-07 14:20:00-05:00,5829.16,5837.8,5829.16,5832.1,645
2025-01-07 14:25:00-05:00,5832.99,5836.22,5832.99,5833.95,520
2025-01-07 14:30:00-05:00,5832.98,5837.27,5828.68,5831.63,508
2025-01-07 14:35:00-05:00,5829.57,5829.57,5819.97,5820.68,776
2025-01-07 14:40:00-05:00,5819.27,5827.78,5819.27,5822.72,647
2025-01-07 14:45:00-05:00,5822.73,5835.75,5822.73,5833.49,535
2025-01-07 14:50:00-05:00,5832.46,5832.46,5819.52,5823.92,772
2025-01-07 14:55:00-05:00,5824.39,5830.73,5824.39,5829.31,854
2025-01-07 15:00:00-05:00,5827.05,5827.58,5822.95,5827.26,598
2025-01-07 15:05:00-05:00,5824.61,5833.14,5824.61,5826.88,676
2025-01-07 15:10:00-05:00,5828.59,5828.59,5813.89,5820.32,528
2025-01-07 15:15:00-05:00,5821.44,5821.55,5813.99,5818.24,627
2025-01-07 15:20:00-05:00,5816.93,5826.96,5816.93,5826.33,562
2025-01-07 15:25:00-05:00,5826.33,5834.84,5825.53,5829.97,633
2025-01-07 15:30:00-05:00,5831.24,5842.48,5831.24,5840.78,663
2025-01-07 15:35:00-05:00,5841.31,5851.35,5841.31,5848.14,584
2025-01-07 15:40:00-05:00,5848.33,5853.34,5848.33,5850.89,589
2025-01-07 15:45:00-05:00,5852.27,5865.38,5852.27,5861.82,613
2025-01-07 15:50:00-05:00,5860.9,5871.34,5860.9,5864.57,834
2025-01-07 15:55:00-05:00,5864.61,5870.61,5864.61,5869.77,519
2025-01-07 16:00:00-05:00,5869.75,5869.75,5865.99,5867.91,545
2025-01-08 09:30:00-05:00,5867.57,5873.2,5861.62,5868.33,580
2025-01-08 09:35:00-05:00,5867.84,5867.84,5863.25,5863.95,549
2025-01-08 09:40:00-05:00,5864.04,5871.57,5864.04,5870.16,687
2025-01-08 09:45:00-05:00,5870.2,5870.2,5862.71,5862.77,675
2025-01-08 09:50:00-05:00,5861.45,5869.42,5861.45,5867.67,638
2025-01-08 09:55:00-05:00,5868.68,5869.84,5863.69,5866.48,560
2025-01-08 10:00:00-05:00,5865.25,5875.73,5865.25,5873.83,641
2025-01-08 10:05:00-05:00,5873.56,5878.96,5873.56,5878.55,760
2025-01-08 10:10:00-05:00,5878.18,5891.97,5878.18,5890.02,648
2025-01-08 10:15:00-05:00,5890.47,5898.28,5890.47,5894.62,504
2025-01-08 10:20:00-05:00,5891.96,5891.96,5882.41,5884.72,696
2025-01-08 10:25:00-05:00,5885.84,5885.84,5883.46,5884.3,524
2025-01-08 10:30:00-05:00,5883.44,5883.44,5876.64,5876.92,741
2025-01-08 10:35:00-05:00,5878.46,5878.46,5872.92,5873.66,915
2025-01-08 10:40:00-05:00,5873.06,5885.63,5873.06,5883.17,704
2025-01-08 10:45:00-05:00,5883.11,5888.79,5883.11,5887.18,618
2025-01-08 10:50:00-05:00,5889.59,5889.59,5881.9,5882.78,709
2025-01-08 10:55:00-05:00,5882.43,5885.58,5875.65,5876.41,773
2025-01-08 11:00:00-05:00,5877.96,5880.35,5872.08,5876.61,605
2025-01-08 11:05:00-05:00,5876.66,5878.54,5868.84,5868.97,843
2025-01-08 11:10:00-05:00,5869.49,5869.49,5861.61,5864.76,600
2025-01-08 11:15:00-05:00,5864.84,5869.93,5863.33,5866.71,553
2025-01-08 11:20:00-05:00,5867.78,5874.97,5867.78,5873.97,767
2025-01-08 11:25:00-05:00,5873.11,5882.41,5873.11,5877.8,952
2025-01-08 11:30:00-05:00,5876.56,5876.56,5862.64,5863.41,991
2025-01-08 11:35:00-05:00,5862.6,5868.54,5861.17,5865.31,1111
2025-01-08 11:40:00-05:00,5865.44,5871.8,5863.77,5865.77,1176
2025-01-08 11:45:00-05:00,5865.49,5871.91,5864.63,5868.36,524
2025-01-08 11:50:00-05:00,5869.26,5878.69,5869.26,5878.52,679
2025-01-08 11:55:00-05:00,5880.16,5880.16,5860.39,5865.56,566
2025-01-08 12:00:00-05:00,5864.33,5864.33,5861.28,5861.85,604
2025-01-08 12:05:00-05:00,5860.93,5868.75,5860.93,5865.56,702
2025-01-08 12:10:00-05:00,5863.76,5863.76,5853.93,5855.64,528
2025-01-08 12:15:00-05:00,5858.19,5867.19,5858.19,5864.89,727
2025-01-08 12:20:00-05:00,5865.28,5872.6,5865.28,5867.21,543
2025-01-08 12:25:00-05:00,5867.81,5873.79,5867.81,5872.52,628
2025-01-08 12:30:00-05:00,5870.84,5871.65,5866.97,5868.94,795
2025-01-08 12:35:00-05:00,5868.94,5878.11,5868.94,5874.05,911
2025-01-08 12:40:00-05:00,5874.69,5885.02,5874.69,5880.77,998
2025-01-08 12:45:00-05:00,5880.45,5887.28,5880.45,5882.23,660
2025-01-08 12:50:00-05:00,5883.59,5883.81,5882.3,5883.71,534
